external_id,long,lat,status,tiempo_sin_luz,fraccion_id
"SL-DUMMY_SC-eva peron 1542",-58.445945000000002,-34.633761669999998,1,0,007_21
"SL-DUMMY_SC-eva peron 1500",-58.445358329999998,-34.633188330000003,1,0,007_21
"SL-DUMMY_SC-eva peron 1400",-58.444778329999998,-34.632806670000001,1,0,007_21
"SL-DUMMY_SC-eva peron 1388",-58.444778329999998,-34.632806670000001,1,0,007_21
"SL-DUMMY_SC-eva peron 1368",-58.444213329999997,-34.632418330000000,1,0,007_21
"SL-DUMMY_SC-eva peron 1302",-58.443653329999997,-34.632080000000002,1,0,007_21
"SL-DUMMY_SC-eva peron 1254",-58.443138329999996,-34.631731670000001,1,0,007_21
"SL-DUMMY_SC-eva peron 1098",-58.441001669999999,-34.630148329999997,1,0,007_22
"SL-DUMMY_SC-eva peron 1056",-58.440388329999998,-34.629726669999997,1,0,007_22
"SL-DUMMY_SC-eva peron 1022",-58.439838330000001,-34.629334999999998,1,0,007_22
"SL-DUMMY_SC-eva peron 1007",-58.439680000000003,-34.629153330000001,1,0,007_22
"SL-DUMMY_SC-eva peron 1045",-58.440185000000000,-34.629571669999997,1,0,007_22
"SL-DUMMY_SC-eva peron 1142",-58.441485000000000,-34.630613330000003,1,0,007_22
"SL-DUMMY_SC-eva peron 1109",-58.441181669999999,-34.630361669999999,1,0,007_22
"SL-DUMMY_SC-eva peron 1201",-58.442361650000002,-34.631014829999998,1,0,007_21
"SL-DUMMY_SC-eva peron 1225",-58.442778330000003,-34.631623329999996,1,0,007_21
"SL-DUMMY_SC-eva peron 1293",-58.443269999999998,-34.631979999999999,1,0,007_21
"SL-DUMMY_SC-eva peron 1329",-58.443939999999998,-34.632316670000002,1,0,007_21
"SL-DUMMY_SC-miranda 6193",-58.517076670000002,-34.632980000000003,1,0,010_4
"SL-DUMMY_SC-miranda 6157",-58.516795000000002,-34.632676670000002,1,0,010_4
"SL-DUMMY_SC-miranda 6137",-58.516551669999998,-34.632476670000003,1,0,010_4
"SL-DUMMY_SC-miranda 6109",-58.516288330000002,-34.632235000000001,1,0,010_4
"SL-DUMMY_SC-miranda 6082",-58.516031669999997,-34.632058330000000,1,0,010_4
"SL-DUMMY_SC-miranda 6050",-58.515779999999999,-34.631813330000000,1,0,010_4
"SL-DUMMY_SC-miranda 6006",-58.515509999999999,-34.631586669999997,1,0,010_4
"SL-DUMMY_SC-miranda 5995",-58.515261670000001,-34.631296669999998,1,0,010_4
"SL-DUMMY_SC-miranda 5955",-58.515063329999997,-34.631131670000002,1,0,010_4
"SL-DUMMY_SC-miranda 5909",-58.514876670000000,-34.630965000000003,1,0,010_4
"SL-DUMMY_SC-miranda 5898",-58.514535000000002,-34.630719999999997,1,0,010_4
"SL-DUMMY_SC-miranda 5840",-58.514333329999999,-34.630533329999999,1,0,010_4
"SL-DUMMY_SC-miranda 5804",-58.514119999999998,-34.630341670000000,1,0,010_4
"SL-DUMMY_SC-oliden 1266",-58.506613389999998,-34.650860190000003,1,0,009_6
"SL-DUMMY_SC-oporto 6152",-58.518151670000002,-34.631481669999999,1,0,010_4
"SL-DUMMY_SC-oporto 6122",-58.517953329999997,-34.631273329999999,1,0,010_4
"SL-DUMMY_SC-el pidio gonzalez 5704",-58.513120000000001,-34.631143330000000,1,0,010_4
"SL-DUMMY_SC-el pidio gonzalez 5740",-58.513359999999999,-34.631321669999998,1,0,010_4
"SL-DUMMY_SC-el pidio gonzalez 5790",-58.513554999999997,-34.631526670000000,1,0,010_4
"SL-DUMMY_SC-el pidio gonzalez 5801",-58.513811670000003,-34.631709999999998,1,0,010_4
"SL-DUMMY_SC-el pidio gonzalez 5873",-58.514024999999997,-34.631966669999997,1,0,010_4
"SL-DUMMY_SC-el pidio gonzalez 5893",-58.514301670000002,-34.632161670000002,1,0,010_4
"SL-DUMMY_SC-el pidio gonzalez 5906",-58.514456670000001,-34.632386670000002,1,0,010_4
"SL-DUMMY_SC-el pidio gonzalez 5940",-58.514755000000001,-34.632631670000002,1,0,010_4
"SL-DUMMY_SC-el pidio gonzalez 5992",-58.514994999999999,-34.632851670000001,1,0,010_4
"SL-DUMMY_SC-eva peron 1190",-58.441897630000000,-34.630858140000001,1,0,007_22
"SL-DUMMY_SC-eva peron 1389",-58.444544999999998,-34.632705000000001,1,0,007_21
"SL-DUMMY_SC-eva peron 1455",-58.444968330000002,-34.633026670000000,1,0,007_21
"SL-DUMMY_SC-eva peron 1503",-58.445568330000000,-34.633461670000003,1,0,007_21
"SL-DUMMY_SC-eva peron 1623",-58.446663330000000,-34.634201670000003,1,0,007_21
"SL-DUMMY_SC-eva peron 1665",-58.447225000000003,-34.634536670000003,1,0,007_21
"SL-DUMMY_SC-eva peron 1693",-58.447519999999997,-34.634681669999999,1,0,007_21
"SL-DUMMY_SC-eva peron 1703",-58.447789999999998,-34.634950000000003,1,0,007_12
"SL-DUMMY_SC-eva peron 1741",-58.448373330000003,-34.635298329999998,1,0,007_12
"SL-DUMMY_SC-eva peron 1855",-58.449123329999999,-34.635764999999999,1,0,007_12
"SL-DUMMY_SC-eva peron 1897",-58.449521670000003,-34.635986670000001,1,0,007_12
"SL-DUMMY_SC-eva peron 2011",-58.450633330000002,-34.636933329999998,1,0,007_12
"SL-DUMMY_SC-eva peron 2091",-58.451251669999998,-34.637309999999999,1,0,007_12
"SL-DUMMY_SC-eva peron 2133",-58.451966669999997,-34.637655000000002,1,0,007_13
"SL-DUMMY_SC-eva peron 2193",-58.452533330000001,-34.637981670000002,1,0,007_13
"SL-DUMMY_SC-eva peron 2255",-58.453113330000001,-34.638311670000000,1,0,007_13
"SL-DUMMY_SC-eva peron 2299",-58.453671669999999,-34.638643330000001,1,0,007_13
"SL-DUMMY_SC-eva peron 2331",-58.454091669999997,-34.639021669999998,1,0,007_13
"SL-DUMMY_SC-eva peron 2355",-58.454496669999997,-34.639490000000002,1,0,007_13
"SL-DUMMY_SC-eva peron 2397",-58.454933330000003,-34.639906670000002,1,0,007_13
"SL-DUMMY_SC-juan agustin garcia 5977",-58.512471669999996,-34.631248329999998,1,0,010_8
"SL-DUMMY_SC-Figueroa Alcorta 3535 30i-35",-58.404943330000002,-34.575861670000002,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3587 50i-35",-58.405490000000000,-34.575666669999997,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3621 10i-36",-58.406088330000003,-34.575461670000003,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3018 20P-30",-58.398130000000002,-34.580521670000003,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3030 40P-30",-58.398603330000000,-34.580378330000002,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3056 60P-30",-58.398940000000003,-34.580125000000002,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3082 80P-30",-58.399413330000002,-34.580041670000000,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3090 100P-30",-58.399903330000001,-34.579918329999998,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3118 20P-31",-58.400672669999999,-34.579517799999998,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3152 40P-31",-58.401175000000002,-34.579251669999998,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3174 60P-31",-58.401296670000001,-34.579046669999997,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3202 10P-32",-58.401623330000000,-34.578890000000001,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3228 30P-32",-58.402054999999997,-34.578740000000003,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3272 60P-32",-58.402256670000000,-34.578558330000000,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3298 80P-32",-58.402523330000001,-34.578421669999997,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3304 20P-33",-58.402916670000003,-34.578231670000001,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3356 40P-33",-58.403041469999998,-34.578096029999998,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3394 60P-33",-58.403345569999999,-34.577794740000002,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3408 20P-34",-58.403588329999998,-34.577536670000001,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3438 40P-34",-58.403916670000001,-34.577306669999999,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3466 60P-34",-58.404408330000003,-34.577060000000003,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3494 80P-34",-58.404701670000001,-34.576663330000002,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3510 20P-35",-58.404840000000000,-34.576413330000001,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3548 40P-35",-58.405136669999997,-34.575930000000000,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3590 60P-35",-58.405650000000001,-34.575783330000000,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3624 20P-36",-58.406073329999998,-34.575485000000000,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3682 40P-36",-58.406440000000003,-34.575204999999997,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3744 20P-37",-58.406664999999997,-34.575015000000000,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3796 40P-37",-58.407285000000002,-34.574880000000000,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3798 60P-37",-58.407598880000002,-34.574863579999999,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3802 20P-38",-58.407993329999996,-34.574476670000003,1,0,014_10
"SL-DUMMY_SC-Figueroa Alcorta 3810 40P-38",-58.408355000000000,-34.574206670000002,1,0,014_10
"SL-DUMMY_SC-Figueroa Alcorta 3820 60P-38",-58.408724999999997,-34.573956670000001,1,0,014_10
"SL-DUMMY_SC-Figueroa Alcorta 3830 80P-38",-58.409086670000001,-34.573731670000001,1,0,014_10
"SL-DUMMY_SC-Figueroa Alcorta 3840 100P-38",-58.409368330000000,-34.573423329999997,1,0,014_10
"SL-DUMMY_SC-Figueroa Alcorta 3850 120P-38",-58.409770000000002,-34.573153329999997,1,0,014_10
"SL-DUMMY_SC-Figueroa Alcorta 3679 30i-36",-58.406379999999999,-34.575303329999997,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3741 10i-37",-58.406758330000002,-34.575053330000003,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3793 30i-37",-58.407093330000002,-34.574801669999999,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3799 50i-37",-58.407416670000003,-34.574518329999997,1,0,014_31
"SL-DUMMY_SC-Figueroa Alcorta 3801 10i-38",-58.407768330000003,-34.574298329999998,1,0,014_10
"SL-DUMMY_SC-Figueroa Alcorta 3809 30i-38",-58.408083329999997,-34.574011669999997,1,0,014_10
"SL-DUMMY_SC-Figueroa Alcorta 3819 50i-38",-58.408468329999998,-34.573754999999998,1,0,014_10
"SL-DUMMY_SC-Figueroa Alcorta 3829 70i-38",-58.408843330000003,-34.573535000000000,1,0,014_10
SL-DUMMY_SC-argerich47-1,-58.503616670000000,-34.586881669999997,1,0,012_20
SL-DUMMY_SC-argerich47-2,-58.503818330000001,-34.586693330000003,1,0,012_20
SL-DUMMY_SC-argerich47-3,-58.504016669999999,-34.586505000000002,1,0,012_20
SL-DUMMY_SC-argerich47-4,-58.504221670000000,-34.586308330000001,1,0,012_20
SL-DUMMY_SC-argerich48-1,-58.504431670000002,-34.586018330000002,1,0,012_20
SL-DUMMY_SC-argerich48-2,-58.504665000000003,-34.585766669999998,1,0,012_20
SL-DUMMY_SC-argerich48-3,-58.504833329999997,-34.585608329999999,1,0,012_20
SL-DUMMY_SC-argerich48-4,-58.504928329999998,-34.585475000000002,1,0,012_20
SL-DUMMY_SC-argerich49-1,-58.505175000000001,-34.585191670000000,1,0,012_20
SL-DUMMY_SC-argerich49-2,-58.505366670000001,-34.584960000000002,1,0,012_20
SL-DUMMY_SC-argerich49-3,-58.505598329999998,-34.584806669999999,1,0,012_20
SL-DUMMY_SC-argerich49-4,-58.505716669999998,-34.584611670000001,1,0,012_20
SL-DUMMY_SC-argerich50-1,-58.505946670000000,-34.584415000000000,1,0,012_22
SL-DUMMY_SC-argerich50-2,-58.506098330000000,-34.584213329999997,1,0,012_22
SL-DUMMY_SC-argerich50-3,-58.506236670000000,-34.584049999999998,1,0,012_22
"SL-DUMMY_SC-nazca 42-30",-58.499335000000002,-34.589103330000000,1,0,012_21
"SL-DUMMY_SC-nazca 43-10",-58.499676669999999,-34.589063330000002,1,0,012_21
"SL-DUMMY_SC-nazca 43-20",-58.499868329999998,-34.588870000000000,1,0,012_22
SL-DUMMY_SC-nazca43-30,-58.500068329999998,-34.588611669999999,1,0,012_21
"SL-DUMMY_SC-nazca 44-10",-58.500321669999998,-34.588360000000002,1,0,012_22
"SL-DUMMY_SC-nazca 44-20",-58.500521669999998,-34.588149999999999,1,0,012_22
"SL-DUMMY_SC-nazca 44-30",-58.500723330000000,-34.587893330000000,1,0,012_21
"SL-DUMMY_SC-nazca 45-10",-58.500950000000003,-34.587678330000003,1,0,012_22
"SL-DUMMY_SC-nazca 45-20",-58.501226670000001,-34.587401669999998,1,0,012_22
"SL-DUMMY_SC-nazca 45-30",-58.501226670000001,-34.587401669999998,1,0,012_22
"SL-DUMMY_SC-nazca 46-10",-58.501665000000003,-34.586953330000000,1,0,012_22
"SL-DUMMY_SC-nazca 46-20",-58.501851670000001,-34.586716670000001,1,0,012_22
"SL-DUMMY_SC-nazca 46-30",-58.502124999999999,-34.586451670000002,1,0,012_22
"SL-DUMMY_SC-nazca 47-10",-58.502324999999999,-34.586153330000002,1,0,012_20
"SL-DUMMY_SC-nazca 47-20",-58.502586669999999,-34.585900000000002,1,0,012_20
SL-DUMMY_SC-lopez32-4,-58.508069999999996,-34.588518329999999,1,0,012_22
"SL-DUMMY_SC-duarte 51-4",-58.509075000000003,-34.584303329999997,1,0,012_22
"SL-DUMMY_SC-duarte 51-3",-58.508958329999999,-34.584441669999997,1,0,012_22
"SL-DUMMY_SC-duarte 51-2",-58.508803329999999,-34.584623329999999,1,0,012_22
"SL-DUMMY_SC-duarte 51-1",-58.508633330000002,-34.584831670000000,1,0,012_22
"SL-DUMMY_SC-duarte 50-4",-58.508466669999997,-34.585003329999999,1,0,012_22
SL-DUMMY_SC-duarte50-3,-58.508313330000000,-34.585189999999997,1,0,012_22
SL-DUMMY_SC-duarte50-2,-58.508113330000000,-34.585398329999997,1,0,012_22
SL-DUMMY_SC-duarte50-1,-58.507946670000003,-34.585625000000000,1,0,012_22
"SL-DUMMY_SC-duarte 49-4",-58.507718330000003,-34.585851669999997,1,0,012_22
"SL-DUMMY_SC-duarte 49-3",-58.507543329999997,-34.586060000000003,1,0,012_22
"SL-DUMMY_SC-duarte 49-2",-58.507365000000000,-34.586258330000000,1,0,012_22
"SL-DUMMY_SC-duarte 49-1",-58.507183329999997,-34.586480000000002,1,0,012_22
"SL-DUMMY_SC-duarte 48-4",-58.506971669999999,-34.586688330000001,1,0,012_22
"SL-DUMMY_SC-duarte 48-3",-58.506774999999998,-34.586914999999998,1,0,012_22
"SL-DUMMY_SC-duarte 48-2",-58.506650000000000,-34.587096670000001,1,0,012_22
"SL-DUMMY_SC-duarte 48-1",-58.506414999999997,-34.587328329999998,1,0,012_22
"SL-DUMMY_SC-duarte 47-4",-58.506231669999998,-34.587505000000000,1,0,012_22
"SL-DUMMY_SC-duarte 47-3",-58.506063330000003,-34.587691669999998,1,0,012_22
"SL-DUMMY_SC-ladines 32-5",-58.509621670000001,-34.586893330000002,1,0,012_22
SL-DUMMY_SC-ladines32-4,-58.509368330000001,-34.586720000000000,1,0,012_22
SL-DUMMY_SC-ladines32-2,-58.508968330000002,-34.586485000000003,1,0,012_22
SL-DUMMY_SC-ladines32-1,-58.508691669999997,-34.586326669999998,1,0,012_22
SL-DUMMY_SC-ladines31-6,-58.508330000000001,-34.586030000000001,1,0,012_22
SL-DUMMY_SC-ladines31-5,-58.507946670000003,-34.585861670000000,1,0,012_22
SL-DUMMY_SC-ladines31-4,-58.507583330000003,-34.585610000000003,1,0,012_22
SL-DUMMY_SC-ladines31-3,-58.507583330000003,-34.585610000000003,1,0,012_22
SL-DUMMY_SC-ladines31-2,-58.507500000000000,-34.585518329999999,1,0,012_22
SL-DUMMY_SC-ladines31-1,-58.507320000000000,-34.585406669999998,1,0,012_22
SL-DUMMY_SC-ladines30-6,-58.507089999999998,-34.585251669999998,1,0,012_22
SL-DUMMY_SC-ladines30-5,-58.506841670000000,-34.585143330000001,1,0,012_22
SL-DUMMY_SC-ladines30-4,-58.506644999999999,-34.585038330000003,1,0,012_20
SL-DUMMY_SC-ladines30-3,-58.506403329999998,-34.584854999999997,1,0,012_22
SL-DUMMY_SC-ladines30-2,-58.506174999999999,-34.584763330000001,1,0,012_20
SL-DUMMY_SC-ladines30-1,-58.505965000000003,-34.584606669999999,1,0,012_22
SL-DUMMY_SC-ladines29-5,-58.505568330000003,-34.584408330000002,1,0,012_20
SL-DUMMY_SC-ladines29-4,-58.505353329999998,-34.584245000000003,1,0,012_20
SL-DUMMY_SC-ladines29-2,-58.505025000000003,-34.584048330000002,1,0,012_20
SL-DUMMY_SC-ladines29-1,-58.504745000000000,-34.583880000000001,1,0,012_20
SL-DUMMY_SC-ladines28-3,-58.504260000000002,-34.583566670000003,1,0,012_20
SL-DUMMY_SC-ladines28-2,-58.504006670000003,-34.583395000000003,1,0,012_20
SL-DUMMY_SC-ladines28-1,-58.503661670000000,-34.583198330000002,1,0,012_20
SL-DUMMY_SC-ladines27-3,-58.503129999999999,-34.582876669999997,1,0,012_20
"SL-DUMMY_SC-JUAN DOMINGO PERON 2801 28-1",-58.406308299999999,-34.607716600000003,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 2839 28-5",-58.406820699999997,-34.607731299999998,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 2869 28-9",-58.407187000000000,-34.607753099999996,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 2891 28-11",-58.407566299999999,-34.607780300000002,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 2919 29-1",-58.407934079999997,-34.607768620000002,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 2949 29-5",-58.408341770000000,-34.607784080000002,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 2985 29-9",-58.408851390000002,-34.607797320000003,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3001 30-1",-58.409268500000003,-34.607811460000001,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3021 30-5",-58.409593049999998,-34.607842370000000,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3075 30-9",-58.409979290000003,-34.607873280000000,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3099 30-13",-58.410244820000003,-34.607886520000001,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3119 31-3",-58.410826759999999,-34.607874389999999,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3149 31-7",-58.411261279999998,-34.607841270000002,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3195 31-9",-58.411517400000001,-34.607824049999998,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3227 31-3",-58.412195400000002,-34.607713799999999,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3295 32-7",-58.412640300000000,-34.607598600000003,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3311 33-3",-58.412973899999997,-34.607521200000001,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3333 33-5",-58.413194200000000,-34.607465400000002,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 3365 33-9",-58.413534400000003,-34.607373600000003,1,0,003_9
"SL-DUMMY_SC-JUAN DOMINGO PERON 2267 22-5",-58.398688100000001,-34.607225999999997,1,0,003_7
"SL-DUMMY_SC-JUAN DOMINGO PERON 2289 22-7",-58.399004200000000,-34.607253300000004,1,0,003_7
"SL-DUMMY_SC-JUAN DOMINGO PERON 2311 23-1",-58.399438099999998,-34.607278700000002,1,0,003_8
"SL-DUMMY_SC-JUAN DOMINGO PERON 2339 23-3",-58.399769499999998,-34.607296900000001,1,0,003_8
"SL-DUMMY_SC-JUAN DOMINGO PERON 2371 23-5",-58.400240500000002,-34.607320600000001,1,0,003_8
"SL-DUMMY_SC-JUAN DOMINGO PERON 2395 23-7",-58.400493400000002,-34.607337000000001,1,0,003_8
"SL-DUMMY_SC-JUAN DOMINGO PERON 2403 24-1",-58.400853099999999,-34.607353400000001,1,0,003_8
"SL-DUMMY_SC-JUAN DOMINGO PERON 2447 24-3",-58.401326300000001,-34.607391499999999,1,0,003_8
"SL-DUMMY_SC-JUAN DOMINGO PERON 2461 24-5",-58.401537699999999,-34.607402399999998,1,0,003_8
"SL-DUMMY_SC-JUAN DOMINGO PERON 2497 24-7",-58.401869200000000,-34.607420599999998,1,0,003_8
"SL-DUMMY_SC-JUAN DOMINGO PERON 2513 25-1",-58.402248499999999,-34.607532599999999,1,0,003_10
"SL-DUMMY_SC-MAIPU 110 1-2",-58.376533899999998,-34.606795400000003,1,0,001_12
"SL-DUMMY_SC-MAIPU 119 1-3",-58.376457700000003,-34.606638500000003,1,0,001_12
"SL-DUMMY_SC-MAIPU 170 1-4",-58.376565100000001,-34.606097800000001,1,0,001_12
"SL-DUMMY_SC-MAIPU 185 1-5",-58.376486700000001,-34.606048999999999,1,0,001_12
"SL-DUMMY_SC-MAIPU 182 1-6",-58.376576100000001,-34.606047300000000,1,0,001_12
"SL-DUMMY_SC-MAIPU 195 1-7",-58.376486800000002,-34.605928200000001,1,0,001_12
"SL-DUMMY_SC-MAIPU 08 0-2",-58.376469399999998,-34.607983500000003,1,0,001_12
"SL-DUMMY_SC-MAIPU 15 0-1",-58.376375699999997,-34.607911299999998,1,0,001_12
"SL-DUMMY_SC-MAIPU 26 0-4",-58.376487099999999,-34.607725700000003,1,0,001_12
"SL-DUMMY_SC-MAIPU 53 0-3",-58.376404399999998,-34.607548899999998,1,0,001_12
"SL-DUMMY_SC-MAIPU 63 0-5",-58.376409000000002,-34.607384900000000,1,0,001_12
"SL-DUMMY_SC-MAIPU 72 0-6",-58.376507199999999,-34.607314600000002,1,0,001_12
"SL-DUMMY_SC-MAIPU 81 0-7",-58.376424399999998,-34.607201000000003,1,0,001_12
"SL-DUMMY_SC-MAIPU 90 0-8",-58.376522600000001,-34.607121700000000,1,0,001_12
"SL-DUMMY_SC-MAIPU 99 0-9",-58.376435499999999,-34.607013500000001,1,0,001_12
"SL-DUMMY_SC-MAIPU 105 1-1",-58.376444399999997,-34.606834999999997,1,0,001_12
"SL-DUMMY_SC-amberes 1055 20i-10",-58.453888329999998,-34.612066669999997,1,0,006_2
"SL-DUMMY_SC-amberes 1097 30i-10",-58.454038330000003,-34.611868330000000,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1699 30i-16",-58.457090049999998,-34.618514670000003,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1641 20i-16",-58.456741860000001,-34.618415339999999,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1611 10i-16",-58.456424859999998,-34.618313800000003,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1599 30i-15",-58.455955490000001,-34.618178129999997,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1551 20i-15",-58.455692630000001,-34.618116319999999,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1517 10i-15",-58.455421729999998,-34.618041269999999,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1495 40i-14",-58.454956670000001,-34.617828330000002,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1461 30i-14",-58.454596670000001,-34.617716670000000,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1431 20i-14",-58.454246670000003,-34.617621669999998,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1401 10i-14",-58.453966670000000,-34.617538330000002,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1383 30i-13",-58.453553329999998,-34.617393329999999,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1343 20i-13",-58.453183330000002,-34.617286669999999,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1315 10i-13",-58.452824999999997,-34.617170000000002,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1289 40i-12",-58.452356670000000,-34.617051670000002,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1254 30p-12",-58.452073329999997,-34.616985000000000,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1226 20p-12",-58.451791669999999,-34.616844999999998,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1204 10p-12",-58.451558329999997,-34.616733330000002,1,0,006_2
"SL-DUMMY_SC-mendez de andes 1187 40i-11",-58.451161669999998,-34.616678329999999,1,0,006_11
"SL-DUMMY_SC-mendez de andes 1167 30i-11",-58.450875000000003,-34.616561670000003,1,0,006_11
"SL-DUMMY_SC-mendez de andes 1137 20i-11",-58.450626669999998,-34.616456669999998,1,0,006_11
"SL-DUMMY_SC-mendez de andes 1109 10i-11",-58.450281670000003,-34.616309999999999,1,0,006_11
"SL-DUMMY_SC-mendez de andes 1092 30p-10",-58.449851670000001,-34.616163329999999,1,0,006_11
"SL-DUMMY_SC-mendez de andes 1042 20p-10",-58.449640000000002,-34.616038330000002,1,0,006_11
"SL-DUMMY_SC-mendez de andes 1002 10p-10",-58.449224999999998,-34.615928330000003,1,0,006_11
"SL-DUMMY_SC-mendez de andes 952 20p-9",-58.448605000000001,-34.615733329999998,1,0,006_2
"SL-DUMMY_SC-mendez de andes 907 10i-9",-58.448216670000001,-34.615583330000000,1,0,006_2
"SL-DUMMY_SC-mendez de andes 898 70p-8",-58.447823329999999,-34.615454999999997,1,0,006_4
"SL-DUMMY_SC-mendez de andes 878 60p-8",-58.447460000000000,-34.615231670000000,1,0,006_4
"SL-DUMMY_SC-mendez de andes 862 50p-8",-58.447164999999998,-34.615121670000001,1,0,006_4
"SL-DUMMY_SC-mendez de andes 850 40p-8",-58.446815000000001,-34.614964999999998,1,0,006_4
"SL-DUMMY_SC-mendez de andes 840 30p-8",-58.446463330000000,-34.614841669999997,1,0,006_4
"SL-DUMMY_SC-mendez de andes 818 20p-8",-58.446219999999997,-34.614801669999999,1,0,006_4
"SL-DUMMY_SC-mendez de andes 802 10p-8",-58.445836669999998,-34.614665000000002,1,0,006_4
"SL-DUMMY_SC-mendez de andes 786 40p-7",-58.445329999999998,-34.614521670000002,1,0,006_4
"SL-DUMMY_SC-mendez de andes 758 30p-7",-58.445073330000000,-34.614404999999998,1,0,006_4
"SL-DUMMY_SC-mendez de andes 732 20p-7",-58.444728329999997,-34.614226670000001,1,0,006_4
"SL-DUMMY_SC-mendez de andes 710 10p-7",-58.444389999999999,-34.614073329999997,1,0,006_4
"SL-DUMMY_SC-mendez de andes 696 40p-6",-58.444043330000000,-34.613914999999999,1,0,006_4
"SL-DUMMY_SC-mendez de andes 672 30p-6",-58.443739999999998,-34.613844999999998,1,0,006_4
"SL-DUMMY_SC-mendez de andes 638 20p-6",-58.443390000000001,-34.613693329999997,1,0,006_4
"SL-DUMMY_SC-mendez de andes 614 10p-6",-58.443038330000000,-34.613661669999999,1,0,006_4
"SL-DUMMY_SC-mendez de andes 598 40p-5",-58.442668329999997,-34.613464999999998,1,0,006_4
"SL-DUMMY_SC-mendez de andes 565 30i-5",-58.442345000000003,-34.613291670000002,1,0,006_4
